"timestamp","host_id","property_name","new_value"
295200,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.63;Fossil Hard coal:0.51;Fossil Oil:0.09;Hydro Pumped Storage:0.87;Hydro Run-of-river and pondage:6.76;Hydro Water Reservoir:3.20;Nuclear:67.07;Solar:6.52;Waste:0.47;Wind Offshore:0.20;Wind Onshore:5.35;Energy storage:0.00"
296100,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.68;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:0.75;Hydro Run-of-river and pondage:6.61;Hydro Water Reservoir:2.85;Nuclear:67.31;Solar:7.00;Waste:0.47;Wind Offshore:0.26;Wind Onshore:5.15;Energy storage:0.00"
297000,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.69;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:0.54;Hydro Run-of-river and pondage:6.65;Hydro Water Reservoir:2.72;Nuclear:67.28;Solar:7.52;Waste:0.47;Wind Offshore:0.35;Wind Onshore:4.85;Energy storage:0.00"
297900,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.70;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:0.52;Hydro Run-of-river and pondage:6.61;Hydro Water Reservoir:2.65;Nuclear:67.01;Solar:8.01;Waste:0.47;Wind Offshore:0.43;Wind Onshore:4.69;Energy storage:0.00"
298800,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.54;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:0.44;Hydro Run-of-river and pondage:6.32;Hydro Water Reservoir:2.57;Nuclear:67.30;Solar:8.43;Waste:0.47;Wind Offshore:0.45;Wind Onshore:4.57;Energy storage:0.00"
299700,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.34;Fossil Hard coal:0.52;Fossil Oil:0.09;Hydro Pumped Storage:0.44;Hydro Run-of-river and pondage:6.21;Hydro Water Reservoir:2.55;Nuclear:67.11;Solar:8.86;Waste:0.47;Wind Offshore:0.55;Wind Onshore:4.55;Energy storage:0.00"
300600,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.44;Fossil Hard coal:0.59;Fossil Oil:0.09;Hydro Pumped Storage:0.44;Hydro Run-of-river and pondage:6.08;Hydro Water Reservoir:2.54;Nuclear:67.00;Solar:8.88;Waste:0.47;Wind Offshore:0.63;Wind Onshore:4.52;Energy storage:0.00"
301500,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.26;Fossil Hard coal:0.68;Fossil Oil:0.09;Hydro Pumped Storage:0.44;Hydro Run-of-river and pondage:6.02;Hydro Water Reservoir:2.53;Nuclear:67.12;Solar:9.04;Waste:0.46;Wind Offshore:0.68;Wind Onshore:4.36;Energy storage:0.00"
302400,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.18;Fossil Hard coal:0.79;Fossil Oil:0.09;Hydro Pumped Storage:0.44;Hydro Run-of-river and pondage:5.99;Hydro Water Reservoir:2.42;Nuclear:67.26;Solar:8.96;Waste:0.47;Wind Offshore:0.72;Wind Onshore:4.36;Energy storage:0.00"
303300,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.20;Fossil Hard coal:0.82;Fossil Oil:0.09;Hydro Pumped Storage:0.41;Hydro Run-of-river and pondage:5.98;Hydro Water Reservoir:2.37;Nuclear:67.49;Solar:8.82;Waste:0.47;Wind Offshore:0.76;Wind Onshore:4.27;Energy storage:0.00"
304200,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.37;Fossil Hard coal:0.84;Fossil Oil:0.09;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:5.91;Hydro Water Reservoir:2.13;Nuclear:67.94;Solar:8.57;Waste:0.47;Wind Offshore:0.90;Wind Onshore:4.25;Energy storage:0.00"
305100,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.48;Fossil Hard coal:0.89;Fossil Oil:0.09;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:5.91;Hydro Water Reservoir:2.06;Nuclear:68.27;Solar:8.21;Waste:0.47;Wind Offshore:0.93;Wind Onshore:4.17;Energy storage:0.00"
306000,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:8.79;Fossil Hard coal:0.94;Fossil Oil:0.09;Hydro Pumped Storage:0.32;Hydro Run-of-river and pondage:5.94;Hydro Water Reservoir:2.14;Nuclear:68.17;Solar:7.72;Waste:0.47;Wind Offshore:0.96;Wind Onshore:4.09;Energy storage:0.04"
306900,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:9.19;Fossil Hard coal:0.96;Fossil Oil:0.09;Hydro Pumped Storage:0.48;Hydro Run-of-river and pondage:5.92;Hydro Water Reservoir:2.20;Nuclear:68.21;Solar:7.22;Waste:0.47;Wind Offshore:0.91;Wind Onshore:3.98;Energy storage:0.04"
307800,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:9.22;Fossil Hard coal:1.01;Fossil Oil:0.09;Hydro Pumped Storage:0.57;Hydro Run-of-river and pondage:6.06;Hydro Water Reservoir:2.41;Nuclear:68.33;Solar:6.62;Waste:0.48;Wind Offshore:0.92;Wind Onshore:3.91;Energy storage:0.04"
308700,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:9.26;Fossil Hard coal:1.05;Fossil Oil:0.09;Hydro Pumped Storage:0.63;Hydro Run-of-river and pondage:6.18;Hydro Water Reservoir:2.61;Nuclear:68.45;Solar:6.09;Waste:0.47;Wind Offshore:0.96;Wind Onshore:3.84;Energy storage:0.04"
309600,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:9.25;Fossil Hard coal:1.09;Fossil Oil:0.09;Hydro Pumped Storage:0.66;Hydro Run-of-river and pondage:6.36;Hydro Water Reservoir:2.79;Nuclear:68.54;Solar:5.61;Waste:0.47;Wind Offshore:0.93;Wind Onshore:3.86;Energy storage:0.01"
310500,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:9.27;Fossil Hard coal:1.13;Fossil Oil:0.10;Hydro Pumped Storage:0.66;Hydro Run-of-river and pondage:6.44;Hydro Water Reservoir:2.87;Nuclear:68.58;Solar:5.18;Waste:0.48;Wind Offshore:1.02;Wind Onshore:3.94;Energy storage:0.01"
311400,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:9.29;Fossil Hard coal:1.14;Fossil Oil:0.10;Hydro Pumped Storage:0.87;Hydro Run-of-river and pondage:6.52;Hydro Water Reservoir:2.86;Nuclear:68.54;Solar:4.67;Waste:0.48;Wind Offshore:1.17;Wind Onshore:4.02;Energy storage:0.01"
312300,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:9.34;Fossil Hard coal:1.15;Fossil Oil:0.10;Hydro Pumped Storage:0.77;Hydro Run-of-river and pondage:6.54;Hydro Water Reservoir:2.79;Nuclear:69.19;Solar:3.95;Waste:0.48;Wind Offshore:1.18;Wind Onshore:4.19;Energy storage:0.00"
313200,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:9.23;Fossil Hard coal:1.15;Fossil Oil:0.10;Hydro Pumped Storage:0.66;Hydro Run-of-river and pondage:6.67;Hydro Water Reservoir:3.16;Nuclear:69.46;Solar:3.18;Waste:0.48;Wind Offshore:1.22;Wind Onshore:4.38;Energy storage:0.00"
314100,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:9.27;Fossil Hard coal:1.14;Fossil Oil:0.10;Hydro Pumped Storage:1.02;Hydro Run-of-river and pondage:6.80;Hydro Water Reservoir:3.44;Nuclear:69.12;Solar:2.55;Waste:0.48;Wind Offshore:1.24;Wind Onshore:4.51;Energy storage:0.00"
315000,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:9.25;Fossil Hard coal:1.13;Fossil Oil:0.09;Hydro Pumped Storage:1.54;Hydro Run-of-river and pondage:6.90;Hydro Water Reservoir:3.64;Nuclear:68.72;Solar:1.93;Waste:0.48;Wind Offshore:1.23;Wind Onshore:4.76;Energy storage:0.00"
315900,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:9.27;Fossil Hard coal:1.13;Fossil Oil:0.09;Hydro Pumped Storage:1.67;Hydro Run-of-river and pondage:7.06;Hydro Water Reservoir:3.68;Nuclear:68.52;Solar:1.39;Waste:0.48;Wind Offshore:1.24;Wind Onshore:5.15;Energy storage:0.00"
316800,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:9.48;Fossil Hard coal:1.12;Fossil Oil:0.09;Hydro Pumped Storage:1.82;Hydro Run-of-river and pondage:7.42;Hydro Water Reservoir:3.97;Nuclear:67.62;Solar:0.88;Waste:0.47;Wind Offshore:1.31;Wind Onshore:5.49;Energy storage:0.02"
317700,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:9.57;Fossil Hard coal:1.11;Fossil Oil:0.09;Hydro Pumped Storage:2.13;Hydro Run-of-river and pondage:7.49;Hydro Water Reservoir:3.95;Nuclear:67.15;Solar:0.54;Waste:0.47;Wind Offshore:1.30;Wind Onshore:5.85;Energy storage:0.04"
318600,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:9.32;Fossil Hard coal:1.09;Fossil Oil:0.09;Hydro Pumped Storage:3.19;Hydro Run-of-river and pondage:7.46;Hydro Water Reservoir:4.63;Nuclear:65.68;Solar:0.35;Waste:0.46;Wind Offshore:1.23;Wind Onshore:6.19;Energy storage:0.02"
319500,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:9.19;Fossil Hard coal:1.07;Fossil Oil:0.09;Hydro Pumped Storage:3.45;Hydro Run-of-river and pondage:7.55;Hydro Water Reservoir:4.70;Nuclear:64.92;Solar:0.30;Waste:0.45;Wind Offshore:1.25;Wind Onshore:6.70;Energy storage:0.02"
320400,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:9.21;Fossil Hard coal:1.07;Fossil Oil:0.09;Hydro Pumped Storage:3.97;Hydro Run-of-river and pondage:7.57;Hydro Water Reservoir:4.43;Nuclear:64.30;Solar:0.30;Waste:0.44;Wind Offshore:1.31;Wind Onshore:6.99;Energy storage:0.04"
321300,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:9.17;Fossil Hard coal:1.05;Fossil Oil:0.09;Hydro Pumped Storage:4.36;Hydro Run-of-river and pondage:7.52;Hydro Water Reservoir:4.63;Nuclear:63.59;Solar:0.30;Waste:0.44;Wind Offshore:1.38;Wind Onshore:7.12;Energy storage:0.04"
322200,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:9.13;Fossil Hard coal:1.05;Fossil Oil:0.09;Hydro Pumped Storage:4.43;Hydro Run-of-river and pondage:7.50;Hydro Water Reservoir:4.58;Nuclear:63.26;Solar:0.28;Waste:0.44;Wind Offshore:1.36;Wind Onshore:7.54;Energy storage:0.04"
323100,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:9.08;Fossil Hard coal:1.04;Fossil Oil:0.09;Hydro Pumped Storage:4.37;Hydro Run-of-river and pondage:7.44;Hydro Water Reservoir:4.73;Nuclear:62.88;Solar:0.28;Waste:0.44;Wind Offshore:1.35;Wind Onshore:7.97;Energy storage:0.04"
324000,"renewable_heavy_host","energy_mix","Biomass:0.29;Fossil Gas:9.09;Fossil Hard coal:1.04;Fossil Oil:0.09;Hydro Pumped Storage:4.01;Hydro Run-of-river and pondage:7.40;Hydro Water Reservoir:4.69;Nuclear:62.86;Solar:0.27;Waste:0.44;Wind Offshore:1.41;Wind Onshore:8.41;Energy storage:0.00"
324900,"renewable_heavy_host","energy_mix","Biomass:0.29;Fossil Gas:9.14;Fossil Hard coal:1.04;Fossil Oil:0.09;Hydro Pumped Storage:3.38;Hydro Run-of-river and pondage:7.41;Hydro Water Reservoir:4.42;Nuclear:63.09;Solar:0.27;Waste:0.44;Wind Offshore:1.40;Wind Onshore:9.02;Energy storage:0.01"
325800,"renewable_heavy_host","energy_mix","Biomass:0.29;Fossil Gas:9.03;Fossil Hard coal:1.04;Fossil Oil:0.09;Hydro Pumped Storage:3.37;Hydro Run-of-river and pondage:7.34;Hydro Water Reservoir:4.24;Nuclear:62.90;Solar:0.26;Waste:0.44;Wind Offshore:1.58;Wind Onshore:9.41;Energy storage:0.01"
326700,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:9.04;Fossil Hard coal:1.02;Fossil Oil:0.09;Hydro Pumped Storage:2.93;Hydro Run-of-river and pondage:7.10;Hydro Water Reservoir:3.77;Nuclear:63.52;Solar:0.26;Waste:0.44;Wind Offshore:1.79;Wind Onshore:9.75;Energy storage:0.00"
327600,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:9.11;Fossil Hard coal:0.94;Fossil Oil:0.09;Hydro Pumped Storage:2.75;Hydro Run-of-river and pondage:6.98;Hydro Water Reservoir:3.52;Nuclear:63.98;Solar:0.00;Waste:0.44;Wind Offshore:1.84;Wind Onshore:10.04;Energy storage:0.02"
328500,"renewable_heavy_host","energy_mix","Biomass:0.30;Fossil Gas:9.24;Fossil Hard coal:0.88;Fossil Oil:0.09;Hydro Pumped Storage:1.81;Hydro Run-of-river and pondage:7.03;Hydro Water Reservoir:3.55;Nuclear:64.42;Solar:0.00;Waste:0.45;Wind Offshore:1.79;Wind Onshore:10.43;Energy storage:0.01"
329400,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:9.11;Fossil Hard coal:0.89;Fossil Oil:0.09;Hydro Pumped Storage:1.07;Hydro Run-of-river and pondage:6.92;Hydro Water Reservoir:3.15;Nuclear:65.38;Solar:0.00;Waste:0.45;Wind Offshore:1.80;Wind Onshore:10.85;Energy storage:0.00"
330300,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:8.88;Fossil Hard coal:0.90;Fossil Oil:0.09;Hydro Pumped Storage:0.55;Hydro Run-of-river and pondage:6.92;Hydro Water Reservoir:3.05;Nuclear:65.88;Solar:0.00;Waste:0.46;Wind Offshore:1.87;Wind Onshore:11.10;Energy storage:0.00"
331200,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:8.54;Fossil Hard coal:0.90;Fossil Oil:0.09;Hydro Pumped Storage:0.34;Hydro Run-of-river and pondage:6.65;Hydro Water Reservoir:2.75;Nuclear:66.49;Solar:0.00;Waste:0.46;Wind Offshore:2.03;Wind Onshore:11.42;Energy storage:0.01"
332100,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:8.49;Fossil Hard coal:0.91;Fossil Oil:0.09;Hydro Pumped Storage:0.41;Hydro Run-of-river and pondage:6.50;Hydro Water Reservoir:2.52;Nuclear:66.60;Solar:0.00;Waste:0.46;Wind Offshore:2.03;Wind Onshore:11.67;Energy storage:0.00"
333000,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:8.60;Fossil Hard coal:0.91;Fossil Oil:0.09;Hydro Pumped Storage:0.36;Hydro Run-of-river and pondage:6.34;Hydro Water Reservoir:2.23;Nuclear:66.77;Solar:0.00;Waste:0.46;Wind Offshore:1.95;Wind Onshore:11.98;Energy storage:0.00"
333900,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:8.49;Fossil Hard coal:0.91;Fossil Oil:0.09;Hydro Pumped Storage:0.39;Hydro Run-of-river and pondage:6.25;Hydro Water Reservoir:2.10;Nuclear:66.81;Solar:0.00;Waste:0.47;Wind Offshore:2.02;Wind Onshore:12.16;Energy storage:0.00"
334800,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:8.65;Fossil Hard coal:0.91;Fossil Oil:0.09;Hydro Pumped Storage:0.41;Hydro Run-of-river and pondage:6.22;Hydro Water Reservoir:1.79;Nuclear:66.88;Solar:0.00;Waste:0.47;Wind Offshore:2.11;Wind Onshore:12.14;Energy storage:0.03"
335700,"renewable_heavy_host","energy_mix","Biomass:0.31;Fossil Gas:8.33;Fossil Hard coal:0.91;Fossil Oil:0.09;Hydro Pumped Storage:0.44;Hydro Run-of-river and pondage:6.22;Hydro Water Reservoir:1.77;Nuclear:67.24;Solar:0.00;Waste:0.47;Wind Offshore:2.09;Wind Onshore:12.10;Energy storage:0.03"
336600,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.98;Fossil Hard coal:0.92;Fossil Oil:0.09;Hydro Pumped Storage:0.36;Hydro Run-of-river and pondage:6.19;Hydro Water Reservoir:1.81;Nuclear:67.57;Solar:0.00;Waste:0.47;Wind Offshore:2.07;Wind Onshore:12.17;Energy storage:0.04"
337500,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.95;Fossil Hard coal:0.92;Fossil Oil:0.09;Hydro Pumped Storage:0.40;Hydro Run-of-river and pondage:6.16;Hydro Water Reservoir:1.83;Nuclear:67.73;Solar:0.00;Waste:0.47;Wind Offshore:2.05;Wind Onshore:12.03;Energy storage:0.04"
338400,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.86;Fossil Hard coal:0.93;Fossil Oil:0.09;Hydro Pumped Storage:0.48;Hydro Run-of-river and pondage:6.14;Hydro Water Reservoir:1.54;Nuclear:68.17;Solar:0.00;Waste:0.47;Wind Offshore:1.95;Wind Onshore:11.97;Energy storage:0.08"
339300,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:7.36;Fossil Hard coal:0.87;Fossil Oil:0.09;Hydro Pumped Storage:0.52;Hydro Run-of-river and pondage:6.15;Hydro Water Reservoir:1.34;Nuclear:68.88;Solar:0.00;Waste:0.48;Wind Offshore:1.79;Wind Onshore:12.13;Energy storage:0.08"
340200,"renewable_heavy_host","energy_mix","Biomass:0.32;Fossil Gas:6.87;Fossil Hard coal:0.81;Fossil Oil:0.09;Hydro Pumped Storage:0.48;Hydro Run-of-river and pondage:6.10;Hydro Water Reservoir:1.50;Nuclear:69.16;Solar:0.00;Waste:0.48;Wind Offshore:1.82;Wind Onshore:12.27;Energy storage:0.10"
341100,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:6.38;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.43;Hydro Run-of-river and pondage:6.05;Hydro Water Reservoir:1.69;Nuclear:69.71;Solar:0.00;Waste:0.49;Wind Offshore:1.76;Wind Onshore:12.45;Energy storage:0.08"
342000,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:6.13;Fossil Hard coal:0.54;Fossil Oil:0.09;Hydro Pumped Storage:0.81;Hydro Run-of-river and pondage:5.99;Hydro Water Reservoir:1.98;Nuclear:69.68;Solar:0.00;Waste:0.49;Wind Offshore:1.42;Wind Onshore:12.49;Energy storage:0.07"
342900,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.56;Fossil Hard coal:0.54;Fossil Oil:0.09;Hydro Pumped Storage:0.85;Hydro Run-of-river and pondage:5.95;Hydro Water Reservoir:1.93;Nuclear:70.12;Solar:0.00;Waste:0.49;Wind Offshore:1.48;Wind Onshore:12.62;Energy storage:0.05"
343800,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:5.19;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.74;Hydro Run-of-river and pondage:5.89;Hydro Water Reservoir:1.97;Nuclear:70.31;Solar:0.00;Waste:0.49;Wind Offshore:1.70;Wind Onshore:12.70;Energy storage:0.04"
344700,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:4.52;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.69;Hydro Run-of-river and pondage:5.90;Hydro Water Reservoir:1.95;Nuclear:70.66;Solar:0.00;Waste:0.50;Wind Offshore:1.83;Wind Onshore:12.96;Energy storage:0.02"
345600,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:4.25;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.65;Hydro Run-of-river and pondage:5.76;Hydro Water Reservoir:1.93;Nuclear:70.82;Solar:0.00;Waste:0.50;Wind Offshore:1.92;Wind Onshore:13.20;Energy storage:0.00"
346500,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:4.61;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.37;Hydro Run-of-river and pondage:5.76;Hydro Water Reservoir:1.39;Nuclear:71.09;Solar:0.00;Waste:0.50;Wind Offshore:1.87;Wind Onshore:13.43;Energy storage:0.00"
347400,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:4.81;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.36;Hydro Run-of-river and pondage:5.64;Hydro Water Reservoir:1.38;Nuclear:70.71;Solar:0.00;Waste:0.50;Wind Offshore:1.93;Wind Onshore:13.69;Energy storage:0.00"
348300,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:4.99;Fossil Hard coal:0.55;Fossil Oil:0.09;Hydro Pumped Storage:0.42;Hydro Run-of-river and pondage:5.56;Hydro Water Reservoir:1.41;Nuclear:70.37;Solar:0.00;Waste:0.50;Wind Offshore:2.01;Wind Onshore:13.76;Energy storage:0.00"
349200,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.18;Fossil Hard coal:0.56;Fossil Oil:0.09;Hydro Pumped Storage:0.53;Hydro Run-of-river and pondage:5.48;Hydro Water Reservoir:1.70;Nuclear:70.01;Solar:0.00;Waste:0.51;Wind Offshore:1.84;Wind Onshore:13.62;Energy storage:0.13"
350100,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.33;Fossil Hard coal:0.56;Fossil Oil:0.09;Hydro Pumped Storage:0.74;Hydro Run-of-river and pondage:5.42;Hydro Water Reservoir:1.95;Nuclear:69.62;Solar:0.00;Waste:0.51;Wind Offshore:1.79;Wind Onshore:13.51;Energy storage:0.13"
351000,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.28;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.97;Hydro Run-of-river and pondage:5.45;Hydro Water Reservoir:1.91;Nuclear:69.72;Solar:0.00;Waste:0.51;Wind Offshore:1.78;Wind Onshore:13.37;Energy storage:0.00"
351900,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.14;Fossil Hard coal:0.53;Fossil Oil:0.10;Hydro Pumped Storage:0.86;Hydro Run-of-river and pondage:5.50;Hydro Water Reservoir:1.86;Nuclear:69.74;Solar:0.00;Waste:0.51;Wind Offshore:2.01;Wind Onshore:13.40;Energy storage:0.00"
352800,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.36;Fossil Hard coal:0.52;Fossil Oil:0.10;Hydro Pumped Storage:0.92;Hydro Run-of-river and pondage:5.52;Hydro Water Reservoir:1.91;Nuclear:69.25;Solar:0.00;Waste:0.51;Wind Offshore:2.13;Wind Onshore:13.42;Energy storage:0.03"
353700,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.36;Fossil Hard coal:0.52;Fossil Oil:0.10;Hydro Pumped Storage:0.61;Hydro Run-of-river and pondage:5.56;Hydro Water Reservoir:1.78;Nuclear:69.36;Solar:0.00;Waste:0.51;Wind Offshore:2.11;Wind Onshore:13.72;Energy storage:0.03"
354600,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.20;Fossil Hard coal:0.53;Fossil Oil:0.10;Hydro Pumped Storage:0.44;Hydro Run-of-river and pondage:5.57;Hydro Water Reservoir:1.81;Nuclear:69.69;Solar:0.00;Waste:0.51;Wind Offshore:2.03;Wind Onshore:13.75;Energy storage:0.03"
355500,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.18;Fossil Hard coal:0.53;Fossil Oil:0.10;Hydro Pumped Storage:0.28;Hydro Run-of-river and pondage:5.56;Hydro Water Reservoir:1.86;Nuclear:69.77;Solar:0.00;Waste:0.51;Wind Offshore:2.07;Wind Onshore:13.76;Energy storage:0.03"
356400,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.08;Fossil Hard coal:0.55;Fossil Oil:0.10;Hydro Pumped Storage:0.25;Hydro Run-of-river and pondage:5.54;Hydro Water Reservoir:1.84;Nuclear:69.83;Solar:0.00;Waste:0.51;Wind Offshore:2.16;Wind Onshore:13.80;Energy storage:0.00"
357300,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:4.73;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:5.50;Hydro Water Reservoir:1.76;Nuclear:70.06;Solar:0.00;Waste:0.51;Wind Offshore:2.21;Wind Onshore:14.01;Energy storage:0.00"
358200,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:4.73;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:5.47;Hydro Water Reservoir:1.74;Nuclear:69.81;Solar:0.00;Waste:0.51;Wind Offshore:2.29;Wind Onshore:14.23;Energy storage:0.00"
359100,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:4.84;Fossil Hard coal:0.56;Fossil Oil:0.10;Hydro Pumped Storage:0.22;Hydro Run-of-river and pondage:5.46;Hydro Water Reservoir:1.78;Nuclear:69.52;Solar:0.00;Waste:0.51;Wind Offshore:2.34;Wind Onshore:14.33;Energy storage:0.00"
360000,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.00;Fossil Hard coal:0.53;Fossil Oil:0.10;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:5.57;Hydro Water Reservoir:1.82;Nuclear:69.41;Solar:0.00;Waste:0.50;Wind Offshore:2.33;Wind Onshore:14.18;Energy storage:0.00"
360900,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:4.88;Fossil Hard coal:0.52;Fossil Oil:0.10;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:5.57;Hydro Water Reservoir:1.80;Nuclear:69.52;Solar:0.00;Waste:0.51;Wind Offshore:2.37;Wind Onshore:14.18;Energy storage:0.01"
361800,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:4.84;Fossil Hard coal:0.52;Fossil Oil:0.10;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:5.67;Hydro Water Reservoir:1.81;Nuclear:69.45;Solar:0.00;Waste:0.50;Wind Offshore:2.38;Wind Onshore:14.17;Energy storage:0.01"
362700,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.06;Fossil Hard coal:0.55;Fossil Oil:0.10;Hydro Pumped Storage:0.22;Hydro Run-of-river and pondage:5.77;Hydro Water Reservoir:1.97;Nuclear:68.96;Solar:0.00;Waste:0.50;Wind Offshore:2.30;Wind Onshore:14.22;Energy storage:0.01"
363600,"renewable_heavy_host","energy_mix","Biomass:0.34;Fossil Gas:5.31;Fossil Hard coal:0.55;Fossil Oil:0.10;Hydro Pumped Storage:0.23;Hydro Run-of-river and pondage:5.96;Hydro Water Reservoir:2.14;Nuclear:68.51;Solar:0.00;Waste:0.50;Wind Offshore:2.21;Wind Onshore:14.13;Energy storage:0.03"
364500,"renewable_heavy_host","energy_mix","Biomass:0.33;Fossil Gas:6.33;Fossil Hard coal:0.55;Fossil Oil:0.10;Hydro Pumped Storage:0.27;Hydro Run-of-river and pondage:5.96;Hydro Water Reservoir:2.22;Nuclear:67.73;Solar:0.00;Waste:0.49;Wind Offshore:2.23;Wind Onshore:13.77;Energy storage:0.03"
