"timestamp","host_id","property_name","new_value"
1117800,"AS0","energy_mix","Biomass:8.68;Fossil Brown coal/Lignite:20.58;Fossil Coal-derived gas:0.88;Fossil Gas:28.70;Fossil Hard coal:12.78;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.27;Hydro Run-of-river and pondage:2.01;Hydro Water Reservoir:0.03;Other renewable:0.16;Solar:0.00;Waste:1.06;Wind Offshore:2.61;Wind Onshore:21.32;Other:0.64"
1118700,"AS0","energy_mix","Biomass:8.77;Fossil Brown coal/Lignite:20.69;Fossil Coal-derived gas:0.89;Fossil Gas:28.81;Fossil Hard coal:12.41;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.12;Hydro Run-of-river and pondage:2.04;Hydro Water Reservoir:0.03;Other renewable:0.16;Solar:0.00;Waste:1.08;Wind Offshore:2.62;Wind Onshore:21.44;Other:0.66"
1119600,"AS0","energy_mix","Biomass:8.82;Fossil Brown coal/Lignite:19.91;Fossil Coal-derived gas:0.89;Fossil Gas:28.95;Fossil Hard coal:12.62;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.22;Hydro Run-of-river and pondage:2.06;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.22;Wind Offshore:2.55;Wind Onshore:21.64;Other:0.67"
1120500,"AS0","energy_mix","Biomass:8.80;Fossil Brown coal/Lignite:19.70;Fossil Coal-derived gas:1.03;Fossil Gas:28.89;Fossil Hard coal:12.50;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.40;Hydro Run-of-river and pondage:2.06;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.17;Wind Offshore:2.78;Wind Onshore:21.55;Other:0.67"
1121400,"AS0","energy_mix","Biomass:8.82;Fossil Brown coal/Lignite:19.44;Fossil Coal-derived gas:1.01;Fossil Gas:28.90;Fossil Hard coal:12.53;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.34;Hydro Run-of-river and pondage:2.08;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.18;Wind Offshore:2.80;Wind Onshore:21.79;Other:0.66"
1122300,"AS0","energy_mix","Biomass:8.85;Fossil Brown coal/Lignite:19.41;Fossil Coal-derived gas:1.01;Fossil Gas:28.87;Fossil Hard coal:12.52;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:2.08;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.18;Wind Offshore:2.71;Wind Onshore:22.07;Other:0.67"
1123200,"AS0","energy_mix","Biomass:8.80;Fossil Brown coal/Lignite:19.58;Fossil Coal-derived gas:0.98;Fossil Gas:28.97;Fossil Hard coal:12.49;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.17;Hydro Run-of-river and pondage:2.04;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.18;Wind Offshore:2.54;Wind Onshore:22.12;Other:0.68"
1124100,"AS0","energy_mix","Biomass:8.78;Fossil Brown coal/Lignite:19.58;Fossil Coal-derived gas:0.99;Fossil Gas:28.97;Fossil Hard coal:12.56;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.10;Hydro Run-of-river and pondage:2.06;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.18;Wind Offshore:2.58;Wind Onshore:22.07;Other:0.68"
1125000,"AS0","energy_mix","Biomass:8.76;Fossil Brown coal/Lignite:19.62;Fossil Coal-derived gas:1.00;Fossil Gas:28.92;Fossil Hard coal:12.52;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.05;Hydro Run-of-river and pondage:2.07;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.18;Wind Offshore:2.60;Wind Onshore:22.17;Other:0.66"
1125900,"AS0","energy_mix","Biomass:8.77;Fossil Brown coal/Lignite:19.64;Fossil Coal-derived gas:0.96;Fossil Gas:28.80;Fossil Hard coal:12.54;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.06;Hydro Run-of-river and pondage:2.07;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.18;Wind Offshore:2.54;Wind Onshore:22.34;Other:0.65"
1126800,"AS0","energy_mix","Biomass:8.73;Fossil Brown coal/Lignite:19.65;Fossil Coal-derived gas:0.99;Fossil Gas:28.60;Fossil Hard coal:12.49;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.34;Hydro Run-of-river and pondage:2.05;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.17;Wind Offshore:2.57;Wind Onshore:22.31;Other:0.65"
1127700,"AS0","energy_mix","Biomass:8.77;Fossil Brown coal/Lignite:19.71;Fossil Coal-derived gas:0.93;Fossil Gas:28.71;Fossil Hard coal:12.54;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.06;Hydro Run-of-river and pondage:2.05;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.16;Wind Offshore:2.58;Wind Onshore:22.36;Other:0.68"
1128600,"AS0","energy_mix","Biomass:8.79;Fossil Brown coal/Lignite:19.74;Fossil Coal-derived gas:0.99;Fossil Gas:28.58;Fossil Hard coal:12.56;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.09;Hydro Run-of-river and pondage:2.05;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.16;Wind Offshore:2.51;Wind Onshore:22.41;Other:0.67"
1129500,"AS0","energy_mix","Biomass:8.78;Fossil Brown coal/Lignite:19.80;Fossil Coal-derived gas:1.05;Fossil Gas:28.25;Fossil Hard coal:12.54;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:2.06;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.17;Wind Offshore:2.43;Wind Onshore:22.62;Other:0.67"
1130400,"AS0","energy_mix","Biomass:8.82;Fossil Brown coal/Lignite:19.66;Fossil Coal-derived gas:1.06;Fossil Gas:28.40;Fossil Hard coal:12.49;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:2.05;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.18;Wind Offshore:2.46;Wind Onshore:22.57;Other:0.68"
1131300,"AS0","energy_mix","Biomass:8.84;Fossil Brown coal/Lignite:19.39;Fossil Coal-derived gas:1.07;Fossil Gas:28.74;Fossil Hard coal:12.53;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:2.05;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.19;Wind Offshore:2.49;Wind Onshore:22.37;Other:0.67"
1132200,"AS0","energy_mix","Biomass:8.84;Fossil Brown coal/Lignite:19.56;Fossil Coal-derived gas:1.04;Fossil Gas:28.67;Fossil Hard coal:12.59;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:2.04;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.19;Wind Offshore:2.55;Wind Onshore:22.21;Other:0.68"
1133100,"AS0","energy_mix","Biomass:8.86;Fossil Brown coal/Lignite:19.52;Fossil Coal-derived gas:1.07;Fossil Gas:28.60;Fossil Hard coal:12.59;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.14;Hydro Run-of-river and pondage:2.05;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.19;Wind Offshore:2.67;Wind Onshore:22.19;Other:0.67"
1134000,"AS0","energy_mix","Biomass:8.88;Fossil Brown coal/Lignite:19.37;Fossil Coal-derived gas:1.02;Fossil Gas:28.35;Fossil Hard coal:12.72;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:2.05;Hydro Water Reservoir:0.03;Other renewable:0.16;Solar:0.00;Waste:1.17;Wind Offshore:2.79;Wind Onshore:22.29;Other:0.69"
1134900,"AS0","energy_mix","Biomass:8.88;Fossil Brown coal/Lignite:19.39;Fossil Coal-derived gas:1.02;Fossil Gas:28.06;Fossil Hard coal:12.85;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.10;Hydro Run-of-river and pondage:2.03;Hydro Water Reservoir:0.03;Other renewable:0.16;Solar:0.00;Waste:1.15;Wind Offshore:2.77;Wind Onshore:22.62;Other:0.66"
1135800,"AS0","energy_mix","Biomass:8.85;Fossil Brown coal/Lignite:19.42;Fossil Coal-derived gas:1.06;Fossil Gas:27.94;Fossil Hard coal:12.98;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.01;Hydro Run-of-river and pondage:2.02;Hydro Water Reservoir:0.03;Other renewable:0.16;Solar:0.00;Waste:1.16;Wind Offshore:2.70;Wind Onshore:22.73;Other:0.66"
1136700,"AS0","energy_mix","Biomass:8.82;Fossil Brown coal/Lignite:19.41;Fossil Coal-derived gas:1.07;Fossil Gas:27.71;Fossil Hard coal:13.00;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:2.01;Hydro Water Reservoir:0.03;Other renewable:0.16;Solar:0.00;Waste:1.27;Wind Offshore:2.66;Wind Onshore:22.91;Other:0.67"
1137600,"AS0","energy_mix","Biomass:8.82;Fossil Brown coal/Lignite:19.61;Fossil Coal-derived gas:1.04;Fossil Gas:27.20;Fossil Hard coal:13.11;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:1.99;Hydro Water Reservoir:0.03;Other renewable:0.16;Solar:0.00;Waste:1.28;Wind Offshore:2.58;Wind Onshore:23.06;Other:0.66"
1138500,"AS0","energy_mix","Biomass:8.81;Fossil Brown coal/Lignite:19.51;Fossil Coal-derived gas:1.04;Fossil Gas:27.31;Fossil Hard coal:13.07;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.11;Hydro Run-of-river and pondage:1.97;Hydro Water Reservoir:0.05;Other renewable:0.16;Solar:0.00;Waste:1.33;Wind Offshore:2.68;Wind Onshore:23.03;Other:0.65"
1139400,"AS0","energy_mix","Biomass:8.78;Fossil Brown coal/Lignite:19.44;Fossil Coal-derived gas:1.00;Fossil Gas:27.18;Fossil Hard coal:13.01;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.05;Hydro Run-of-river and pondage:1.97;Hydro Water Reservoir:0.05;Other renewable:0.16;Solar:0.00;Waste:1.41;Wind Offshore:2.84;Wind Onshore:23.17;Other:0.66"
1140300,"AS0","energy_mix","Biomass:8.76;Fossil Brown coal/Lignite:19.31;Fossil Coal-derived gas:0.99;Fossil Gas:27.34;Fossil Hard coal:12.86;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.97;Hydro Water Reservoir:0.03;Other renewable:0.16;Solar:0.00;Waste:1.48;Wind Offshore:2.89;Wind Onshore:23.27;Other:0.66"
1141200,"AS0","energy_mix","Biomass:8.75;Fossil Brown coal/Lignite:19.12;Fossil Coal-derived gas:0.95;Fossil Gas:27.53;Fossil Hard coal:12.62;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.17;Hydro Run-of-river and pondage:1.93;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.00;Waste:1.51;Wind Offshore:2.95;Wind Onshore:23.37;Other:0.64"
1142100,"AS0","energy_mix","Biomass:8.81;Fossil Brown coal/Lignite:19.00;Fossil Coal-derived gas:0.92;Fossil Gas:27.66;Fossil Hard coal:12.56;Fossil Oil:0.22;Geothermal:0.05;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.94;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.00;Waste:1.55;Wind Offshore:3.14;Wind Onshore:23.32;Other:0.65"
1143000,"AS0","energy_mix","Biomass:8.79;Fossil Brown coal/Lignite:18.93;Fossil Coal-derived gas:0.94;Fossil Gas:27.86;Fossil Hard coal:12.48;Fossil Oil:0.22;Geothermal:0.05;Hydro Pumped Storage:0.15;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.00;Waste:1.58;Wind Offshore:3.25;Wind Onshore:22.98;Other:0.64"
1143900,"AS0","energy_mix","Biomass:8.80;Fossil Brown coal/Lignite:18.74;Fossil Coal-derived gas:0.88;Fossil Gas:27.55;Fossil Hard coal:12.62;Fossil Oil:0.22;Geothermal:0.05;Hydro Pumped Storage:0.49;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.00;Waste:1.58;Wind Offshore:3.24;Wind Onshore:23.07;Other:0.63"
1144800,"AS0","energy_mix","Biomass:8.89;Fossil Brown coal/Lignite:18.74;Fossil Coal-derived gas:0.89;Fossil Gas:27.76;Fossil Hard coal:12.42;Fossil Oil:0.22;Geothermal:0.05;Hydro Pumped Storage:0.15;Hydro Run-of-river and pondage:1.93;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.00;Waste:1.58;Wind Offshore:3.29;Wind Onshore:23.27;Other:0.63"
1145700,"AS0","energy_mix","Biomass:8.93;Fossil Brown coal/Lignite:18.63;Fossil Coal-derived gas:0.91;Fossil Gas:27.59;Fossil Hard coal:12.22;Fossil Oil:0.22;Geothermal:0.05;Hydro Pumped Storage:0.32;Hydro Run-of-river and pondage:1.92;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.00;Waste:1.57;Wind Offshore:3.43;Wind Onshore:23.42;Other:0.61"
1146600,"AS0","energy_mix","Biomass:8.91;Fossil Brown coal/Lignite:18.65;Fossil Coal-derived gas:0.98;Fossil Gas:27.45;Fossil Hard coal:12.17;Fossil Oil:0.22;Geothermal:0.04;Hydro Pumped Storage:0.33;Hydro Run-of-river and pondage:1.91;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.00;Waste:1.56;Wind Offshore:3.61;Wind Onshore:23.36;Other:0.63"
1147500,"AS0","energy_mix","Biomass:8.86;Fossil Brown coal/Lignite:18.57;Fossil Coal-derived gas:1.00;Fossil Gas:27.45;Fossil Hard coal:12.04;Fossil Oil:0.22;Geothermal:0.04;Hydro Pumped Storage:0.61;Hydro Run-of-river and pondage:1.89;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.01;Waste:1.55;Wind Offshore:3.97;Wind Onshore:22.99;Other:0.62"
1148400,"AS0","energy_mix","Biomass:8.91;Fossil Brown coal/Lignite:18.39;Fossil Coal-derived gas:0.94;Fossil Gas:27.91;Fossil Hard coal:12.01;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.24;Hydro Run-of-river and pondage:1.87;Hydro Water Reservoir:0.03;Other renewable:0.15;Solar:0.07;Waste:1.54;Wind Offshore:4.30;Wind Onshore:22.76;Other:0.63"
1149300,"AS0","energy_mix","Biomass:8.88;Fossil Brown coal/Lignite:18.18;Fossil Coal-derived gas:0.97;Fossil Gas:27.69;Fossil Hard coal:11.91;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.48;Hydro Run-of-river and pondage:1.87;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:0.40;Waste:1.53;Wind Offshore:4.41;Wind Onshore:22.65;Other:0.61"
1150200,"AS0","energy_mix","Biomass:8.75;Fossil Brown coal/Lignite:17.97;Fossil Coal-derived gas:0.98;Fossil Gas:27.27;Fossil Hard coal:11.83;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.40;Hydro Run-of-river and pondage:1.87;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:1.38;Waste:1.51;Wind Offshore:4.36;Wind Onshore:22.66;Other:0.60"
1151100,"AS0","energy_mix","Biomass:8.61;Fossil Brown coal/Lignite:17.71;Fossil Coal-derived gas:0.98;Fossil Gas:26.75;Fossil Hard coal:11.75;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.40;Hydro Run-of-river and pondage:1.82;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:2.74;Waste:1.50;Wind Offshore:4.22;Wind Onshore:22.52;Other:0.58"
1152000,"AS0","energy_mix","Biomass:8.45;Fossil Brown coal/Lignite:17.41;Fossil Coal-derived gas:0.96;Fossil Gas:26.15;Fossil Hard coal:11.65;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.43;Hydro Run-of-river and pondage:1.81;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:4.27;Waste:1.47;Wind Offshore:4.35;Wind Onshore:22.06;Other:0.58"
1152900,"AS0","energy_mix","Biomass:8.27;Fossil Brown coal/Lignite:17.20;Fossil Coal-derived gas:0.94;Fossil Gas:25.84;Fossil Hard coal:11.50;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.35;Hydro Run-of-river and pondage:1.77;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:5.91;Waste:1.46;Wind Offshore:4.50;Wind Onshore:21.28;Other:0.57"
1153800,"AS0","energy_mix","Biomass:8.16;Fossil Brown coal/Lignite:17.01;Fossil Coal-derived gas:0.97;Fossil Gas:25.61;Fossil Hard coal:11.24;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.34;Hydro Run-of-river and pondage:1.75;Hydro Water Reservoir:0.03;Other renewable:0.13;Solar:7.67;Waste:1.44;Wind Offshore:4.39;Wind Onshore:20.46;Other:0.56"
1154700,"AS0","energy_mix","Biomass:8.05;Fossil Brown coal/Lignite:16.74;Fossil Coal-derived gas:0.97;Fossil Gas:25.28;Fossil Hard coal:11.05;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.29;Hydro Run-of-river and pondage:1.73;Hydro Water Reservoir:0.03;Other renewable:0.13;Solar:9.57;Waste:1.41;Wind Offshore:4.30;Wind Onshore:19.69;Other:0.53"
1155600,"AS0","energy_mix","Biomass:7.81;Fossil Brown coal/Lignite:16.38;Fossil Coal-derived gas:0.90;Fossil Gas:25.00;Fossil Hard coal:10.68;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.45;Hydro Run-of-river and pondage:1.69;Hydro Water Reservoir:0.02;Other renewable:0.13;Solar:11.26;Waste:1.38;Wind Offshore:4.35;Wind Onshore:19.19;Other:0.53"
1156500,"AS0","energy_mix","Biomass:7.70;Fossil Brown coal/Lignite:16.16;Fossil Coal-derived gas:0.87;Fossil Gas:24.65;Fossil Hard coal:10.33;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.49;Hydro Run-of-river and pondage:1.68;Hydro Water Reservoir:0.02;Other renewable:0.13;Solar:13.13;Waste:1.38;Wind Offshore:4.36;Wind Onshore:18.33;Other:0.54"
1157400,"AS0","energy_mix","Biomass:7.62;Fossil Brown coal/Lignite:16.01;Fossil Coal-derived gas:0.92;Fossil Gas:24.43;Fossil Hard coal:10.06;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.23;Hydro Run-of-river and pondage:1.63;Hydro Water Reservoir:0.02;Other renewable:0.13;Solar:14.91;Waste:1.35;Wind Offshore:4.44;Wind Onshore:17.50;Other:0.52"
1158300,"AS0","energy_mix","Biomass:7.45;Fossil Brown coal/Lignite:15.79;Fossil Coal-derived gas:0.89;Fossil Gas:24.07;Fossil Hard coal:10.21;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.19;Hydro Run-of-river and pondage:1.60;Hydro Water Reservoir:0.02;Other renewable:0.12;Solar:16.47;Waste:1.33;Wind Offshore:4.55;Wind Onshore:16.56;Other:0.53"
1159200,"AS0","energy_mix","Biomass:7.43;Fossil Brown coal/Lignite:15.90;Fossil Coal-derived gas:0.88;Fossil Gas:23.73;Fossil Hard coal:10.13;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.14;Hydro Run-of-river and pondage:1.61;Hydro Water Reservoir:0.02;Other renewable:0.12;Solar:17.91;Waste:1.32;Wind Offshore:4.47;Wind Onshore:15.59;Other:0.53"
1160100,"AS0","energy_mix","Biomass:7.50;Fossil Brown coal/Lignite:15.91;Fossil Coal-derived gas:0.90;Fossil Gas:23.28;Fossil Hard coal:10.04;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.14;Hydro Run-of-river and pondage:1.62;Hydro Water Reservoir:0.02;Other renewable:0.13;Solar:19.17;Waste:1.34;Wind Offshore:4.41;Wind Onshore:14.81;Other:0.51"
1161000,"AS0","energy_mix","Biomass:7.48;Fossil Brown coal/Lignite:15.95;Fossil Coal-derived gas:0.88;Fossil Gas:23.20;Fossil Hard coal:9.95;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.14;Hydro Run-of-river and pondage:1.62;Hydro Water Reservoir:0.02;Other renewable:0.13;Solar:20.05;Waste:1.34;Wind Offshore:4.54;Wind Onshore:13.94;Other:0.54"
1161900,"AS0","energy_mix","Biomass:7.48;Fossil Brown coal/Lignite:15.84;Fossil Coal-derived gas:0.89;Fossil Gas:23.48;Fossil Hard coal:9.96;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.12;Hydro Run-of-river and pondage:1.61;Hydro Water Reservoir:0.02;Other renewable:0.12;Solar:20.71;Waste:1.34;Wind Offshore:4.59;Wind Onshore:13.07;Other:0.55"
1162800,"AS0","energy_mix","Biomass:7.37;Fossil Brown coal/Lignite:15.79;Fossil Coal-derived gas:0.90;Fossil Gas:23.67;Fossil Hard coal:9.95;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.13;Hydro Run-of-river and pondage:1.62;Hydro Water Reservoir:0.01;Other renewable:0.12;Solar:21.26;Waste:1.34;Wind Offshore:4.60;Wind Onshore:12.47;Other:0.55"
1163700,"AS0","energy_mix","Biomass:7.38;Fossil Brown coal/Lignite:15.88;Fossil Coal-derived gas:0.87;Fossil Gas:24.10;Fossil Hard coal:10.01;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.14;Hydro Run-of-river and pondage:1.63;Hydro Water Reservoir:0.01;Other renewable:0.13;Solar:21.46;Waste:1.35;Wind Offshore:4.37;Wind Onshore:11.91;Other:0.54"
1164600,"AS0","energy_mix","Biomass:7.39;Fossil Brown coal/Lignite:15.89;Fossil Coal-derived gas:0.96;Fossil Gas:24.21;Fossil Hard coal:10.03;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.24;Hydro Run-of-river and pondage:1.63;Hydro Water Reservoir:0.04;Other renewable:0.13;Solar:21.47;Waste:1.35;Wind Offshore:4.29;Wind Onshore:11.61;Other:0.53"
1165500,"AS0","energy_mix","Biomass:7.41;Fossil Brown coal/Lignite:16.08;Fossil Coal-derived gas:0.97;Fossil Gas:24.37;Fossil Hard coal:10.08;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.24;Hydro Run-of-river and pondage:1.63;Hydro Water Reservoir:0.01;Other renewable:0.13;Solar:21.40;Waste:1.36;Wind Offshore:4.28;Wind Onshore:11.27;Other:0.54"
1166400,"AS0","energy_mix","Biomass:7.49;Fossil Brown coal/Lignite:16.29;Fossil Coal-derived gas:1.00;Fossil Gas:24.25;Fossil Hard coal:10.24;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.22;Hydro Run-of-river and pondage:1.65;Hydro Water Reservoir:0.01;Other renewable:0.13;Solar:21.13;Waste:1.38;Wind Offshore:4.27;Wind Onshore:11.17;Other:0.54"
1167300,"AS0","energy_mix","Biomass:7.59;Fossil Brown coal/Lignite:16.60;Fossil Coal-derived gas:1.04;Fossil Gas:24.41;Fossil Hard coal:10.39;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.12;Hydro Run-of-river and pondage:1.68;Hydro Water Reservoir:0.01;Other renewable:0.13;Solar:20.64;Waste:1.41;Wind Offshore:4.08;Wind Onshore:11.11;Other:0.56"
1168200,"AS0","energy_mix","Biomass:7.66;Fossil Brown coal/Lignite:16.77;Fossil Coal-derived gas:1.03;Fossil Gas:24.78;Fossil Hard coal:10.51;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.12;Hydro Run-of-river and pondage:1.69;Hydro Water Reservoir:0.01;Other renewable:0.13;Solar:19.84;Waste:1.42;Wind Offshore:4.01;Wind Onshore:11.23;Other:0.57"
1169100,"AS0","energy_mix","Biomass:7.74;Fossil Brown coal/Lignite:16.93;Fossil Coal-derived gas:1.02;Fossil Gas:25.09;Fossil Hard coal:10.63;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.13;Hydro Run-of-river and pondage:1.71;Hydro Water Reservoir:0.01;Other renewable:0.13;Solar:18.63;Waste:1.43;Wind Offshore:4.28;Wind Onshore:11.47;Other:0.56"
1170000,"AS0","energy_mix","Biomass:7.85;Fossil Brown coal/Lignite:17.19;Fossil Coal-derived gas:0.98;Fossil Gas:25.56;Fossil Hard coal:10.75;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.02;Hydro Run-of-river and pondage:1.72;Hydro Water Reservoir:0.01;Other renewable:0.13;Solar:17.18;Waste:1.46;Wind Offshore:4.58;Wind Onshore:11.77;Other:0.56"
1170900,"AS0","energy_mix","Biomass:8.01;Fossil Brown coal/Lignite:17.46;Fossil Coal-derived gas:1.02;Fossil Gas:25.98;Fossil Hard coal:10.91;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.76;Hydro Water Reservoir:0.01;Other renewable:0.14;Solar:15.74;Waste:1.47;Wind Offshore:4.62;Wind Onshore:12.06;Other:0.58"
1171800,"AS0","energy_mix","Biomass:8.14;Fossil Brown coal/Lignite:17.75;Fossil Coal-derived gas:1.05;Fossil Gas:26.45;Fossil Hard coal:11.28;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.02;Hydro Run-of-river and pondage:1.78;Hydro Water Reservoir:0.01;Other renewable:0.14;Solar:14.01;Waste:1.49;Wind Offshore:4.56;Wind Onshore:12.47;Other:0.60"
1172700,"AS0","energy_mix","Biomass:8.25;Fossil Brown coal/Lignite:17.91;Fossil Coal-derived gas:1.00;Fossil Gas:27.45;Fossil Hard coal:11.50;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.03;Hydro Run-of-river and pondage:1.80;Hydro Water Reservoir:0.01;Other renewable:0.14;Solar:12.04;Waste:1.50;Wind Offshore:4.57;Wind Onshore:12.94;Other:0.61"
1173600,"AS0","energy_mix","Biomass:8.42;Fossil Brown coal/Lignite:18.26;Fossil Coal-derived gas:1.01;Fossil Gas:28.30;Fossil Hard coal:11.78;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.04;Hydro Run-of-river and pondage:1.83;Hydro Water Reservoir:0.05;Other renewable:0.14;Solar:9.95;Waste:1.52;Wind Offshore:4.41;Wind Onshore:13.42;Other:0.62"
1174500,"AS0","energy_mix","Biomass:8.56;Fossil Brown coal/Lignite:18.59;Fossil Coal-derived gas:1.01;Fossil Gas:28.84;Fossil Hard coal:11.94;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:0.34;Hydro Run-of-river and pondage:1.85;Hydro Water Reservoir:0.12;Other renewable:0.14;Solar:7.92;Waste:1.54;Wind Offshore:4.27;Wind Onshore:14.02;Other:0.61"
