"timestamp","host_id","property_name","new_value"
457200,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:21.13;Fossil Coal-derived gas:0.49;Fossil Gas:15.53;Fossil Hard coal:37.73;Fossil Oil:0.96;Hydro Pumped Storage:0.34;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.42;Other renewable:0.28;Solar:1.31;Wind Onshore:18.08;Other:2.61"
458100,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:20.96;Fossil Coal-derived gas:0.49;Fossil Gas:15.27;Fossil Hard coal:37.36;Fossil Oil:0.96;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.46;Other renewable:0.28;Solar:2.15;Wind Onshore:18.08;Other:2.65"
459000,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:20.81;Fossil Coal-derived gas:0.49;Fossil Gas:15.24;Fossil Hard coal:36.87;Fossil Oil:0.96;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.46;Other renewable:0.28;Solar:3.11;Wind Onshore:17.84;Other:2.61"
459900,"AS0","energy_mix","Biomass:0.73;Fossil Brown coal/Lignite:20.14;Fossil Coal-derived gas:0.48;Fossil Gas:15.00;Fossil Hard coal:36.50;Fossil Oil:0.94;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:0.36;Hydro Water Reservoir:0.66;Other renewable:0.27;Solar:4.61;Wind Onshore:17.54;Other:2.56"
460800,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:19.75;Fossil Coal-derived gas:0.48;Fossil Gas:14.76;Fossil Hard coal:36.79;Fossil Oil:0.93;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.83;Other renewable:0.27;Solar:5.32;Wind Onshore:17.14;Other:2.52"
461700,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:19.86;Fossil Coal-derived gas:0.47;Fossil Gas:14.42;Fossil Hard coal:36.43;Fossil Oil:0.92;Hydro Pumped Storage:0.25;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.50;Other renewable:0.26;Solar:6.91;Wind Onshore:16.47;Other:2.51"
462600,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:19.19;Fossil Coal-derived gas:0.47;Fossil Gas:14.49;Fossil Hard coal:35.80;Fossil Oil:0.92;Hydro Pumped Storage:0.14;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.51;Other renewable:0.26;Solar:7.89;Wind Onshore:16.81;Other:2.51"
463500,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:18.57;Fossil Coal-derived gas:0.48;Fossil Gas:14.50;Fossil Hard coal:35.60;Fossil Oil:0.92;Hydro Pumped Storage:0.14;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.51;Other renewable:0.26;Solar:8.89;Wind Onshore:16.61;Other:2.51"
464400,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:18.94;Fossil Coal-derived gas:0.47;Fossil Gas:14.59;Fossil Hard coal:35.14;Fossil Oil:0.92;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.12;Other renewable:0.26;Solar:9.99;Wind Onshore:16.10;Other:2.51"
465300,"AS0","energy_mix","Biomass:0.71;Fossil Brown coal/Lignite:18.72;Fossil Coal-derived gas:0.46;Fossil Gas:14.34;Fossil Hard coal:34.48;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.18;Other renewable:0.26;Solar:11.62;Wind Onshore:15.61;Other:2.49"
466200,"AS0","energy_mix","Biomass:0.70;Fossil Brown coal/Lignite:18.02;Fossil Coal-derived gas:0.46;Fossil Gas:14.29;Fossil Hard coal:34.66;Fossil Oil:0.89;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:12.43;Wind Onshore:15.53;Other:2.45"
467100,"AS0","energy_mix","Biomass:0.71;Fossil Brown coal/Lignite:17.46;Fossil Coal-derived gas:0.46;Fossil Gas:14.45;Fossil Hard coal:34.88;Fossil Oil:0.91;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:12.78;Wind Onshore:15.28;Other:2.50"
468000,"AS0","energy_mix","Biomass:0.71;Fossil Brown coal/Lignite:17.15;Fossil Coal-derived gas:0.45;Fossil Gas:14.40;Fossil Hard coal:34.12;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.38;Other renewable:0.26;Solar:13.91;Wind Onshore:15.05;Other:2.44"
468900,"AS0","energy_mix","Biomass:0.71;Fossil Brown coal/Lignite:17.06;Fossil Coal-derived gas:0.46;Fossil Gas:14.41;Fossil Hard coal:34.53;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:14.43;Wind Onshore:14.44;Other:2.49"
469800,"AS0","energy_mix","Biomass:0.71;Fossil Brown coal/Lignite:16.88;Fossil Coal-derived gas:0.47;Fossil Gas:14.55;Fossil Hard coal:34.51;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:14.94;Wind Onshore:14.00;Other:2.47"
470700,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:16.60;Fossil Coal-derived gas:0.47;Fossil Gas:14.66;Fossil Hard coal:34.43;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:15.27;Wind Onshore:13.88;Other:2.50"
471600,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:16.66;Fossil Coal-derived gas:0.47;Fossil Gas:14.89;Fossil Hard coal:33.99;Fossil Oil:0.91;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:15.31;Wind Onshore:13.95;Other:2.52"
472500,"AS0","energy_mix","Biomass:0.71;Fossil Brown coal/Lignite:16.62;Fossil Coal-derived gas:0.47;Fossil Gas:14.63;Fossil Hard coal:34.59;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:15.26;Wind Onshore:13.79;Other:2.46"
473400,"AS0","energy_mix","Biomass:0.71;Fossil Brown coal/Lignite:17.09;Fossil Coal-derived gas:0.47;Fossil Gas:14.55;Fossil Hard coal:34.55;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:14.77;Wind Onshore:13.93;Other:2.45"
474300,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:17.52;Fossil Coal-derived gas:0.46;Fossil Gas:14.44;Fossil Hard coal:34.38;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:14.56;Wind Onshore:14.02;Other:2.42"
475200,"AS0","energy_mix","Biomass:0.71;Fossil Brown coal/Lignite:17.59;Fossil Coal-derived gas:0.46;Fossil Gas:14.42;Fossil Hard coal:34.90;Fossil Oil:0.90;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.23;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:13.88;Wind Onshore:14.11;Other:2.46"
476100,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:17.94;Fossil Coal-derived gas:0.46;Fossil Gas:14.75;Fossil Hard coal:34.49;Fossil Oil:0.91;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.08;Other renewable:0.26;Solar:13.31;Wind Onshore:14.34;Other:2.50"
477000,"AS0","energy_mix","Biomass:0.72;Fossil Brown coal/Lignite:18.49;Fossil Coal-derived gas:0.47;Fossil Gas:14.97;Fossil Hard coal:34.88;Fossil Oil:0.92;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.24;Hydro Water Reservoir:0.08;Other renewable:0.27;Solar:12.31;Wind Onshore:14.10;Other:2.55"
477900,"AS0","energy_mix","Biomass:0.74;Fossil Brown coal/Lignite:19.21;Fossil Coal-derived gas:0.49;Fossil Gas:14.27;Fossil Hard coal:35.47;Fossil Oil:0.94;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.08;Other renewable:0.27;Solar:11.17;Wind Onshore:14.51;Other:2.60"
478800,"AS0","energy_mix","Biomass:0.74;Fossil Brown coal/Lignite:19.46;Fossil Coal-derived gas:0.48;Fossil Gas:14.55;Fossil Hard coal:36.25;Fossil Oil:0.93;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.08;Other renewable:0.27;Solar:9.96;Wind Onshore:14.43;Other:2.59"
479700,"AS0","energy_mix","Biomass:0.74;Fossil Brown coal/Lignite:19.74;Fossil Coal-derived gas:0.48;Fossil Gas:14.87;Fossil Hard coal:36.95;Fossil Oil:0.94;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.08;Other renewable:0.27;Solar:8.32;Wind Onshore:14.78;Other:2.57"
480600,"AS0","energy_mix","Biomass:0.74;Fossil Brown coal/Lignite:20.02;Fossil Coal-derived gas:0.50;Fossil Gas:14.13;Fossil Hard coal:38.44;Fossil Oil:0.94;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.08;Other renewable:0.28;Solar:6.94;Wind Onshore:15.05;Other:2.62"
481500,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:20.12;Fossil Coal-derived gas:0.50;Fossil Gas:15.27;Fossil Hard coal:38.45;Fossil Oil:0.94;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.08;Other renewable:0.28;Solar:5.35;Wind Onshore:15.36;Other:2.63"
482400,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:20.04;Fossil Coal-derived gas:0.51;Fossil Gas:15.55;Fossil Hard coal:38.61;Fossil Oil:0.96;Hydro Pumped Storage:0.15;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.12;Other renewable:0.28;Solar:4.09;Wind Onshore:15.88;Other:2.67"
483300,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:20.53;Fossil Coal-derived gas:0.51;Fossil Gas:15.57;Fossil Hard coal:39.33;Fossil Oil:0.97;Hydro Pumped Storage:0.15;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.12;Other renewable:0.28;Solar:2.64;Wind Onshore:16.11;Other:2.65"
484200,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:20.81;Fossil Coal-derived gas:0.50;Fossil Gas:15.42;Fossil Hard coal:39.97;Fossil Oil:0.95;Hydro Pumped Storage:0.15;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.12;Other renewable:0.27;Solar:1.67;Wind Onshore:16.40;Other:2.62"
485100,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:20.52;Fossil Coal-derived gas:0.51;Fossil Gas:15.28;Fossil Hard coal:39.50;Fossil Oil:0.96;Hydro Pumped Storage:1.27;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.44;Other renewable:0.27;Solar:0.88;Wind Onshore:16.64;Other:2.61"
486000,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:20.42;Fossil Coal-derived gas:0.51;Fossil Gas:15.57;Fossil Hard coal:39.06;Fossil Oil:0.96;Hydro Pumped Storage:1.34;Hydro Run-of-river and pondage:0.44;Hydro Water Reservoir:0.56;Other renewable:0.27;Solar:0.34;Wind Onshore:17.18;Other:2.60"
486900,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:20.59;Fossil Coal-derived gas:0.51;Fossil Gas:15.55;Fossil Hard coal:38.81;Fossil Oil:0.97;Hydro Pumped Storage:1.35;Hydro Run-of-river and pondage:0.46;Hydro Water Reservoir:0.56;Other renewable:0.28;Solar:0.00;Wind Onshore:17.51;Other:2.65"
487800,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:20.66;Fossil Coal-derived gas:0.51;Fossil Gas:15.43;Fossil Hard coal:38.93;Fossil Oil:0.96;Hydro Pumped Storage:1.34;Hydro Run-of-river and pondage:0.46;Hydro Water Reservoir:0.56;Other renewable:0.28;Solar:0.00;Wind Onshore:17.51;Other:2.60"
488700,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:20.92;Fossil Coal-derived gas:0.50;Fossil Gas:15.35;Fossil Hard coal:38.42;Fossil Oil:0.96;Hydro Pumped Storage:1.81;Hydro Run-of-river and pondage:0.46;Hydro Water Reservoir:0.64;Other renewable:0.28;Solar:0.00;Wind Onshore:17.28;Other:2.63"
489600,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:21.31;Fossil Coal-derived gas:0.50;Fossil Gas:15.30;Fossil Hard coal:37.92;Fossil Oil:0.95;Hydro Pumped Storage:1.80;Hydro Run-of-river and pondage:0.46;Hydro Water Reservoir:0.63;Other renewable:0.27;Solar:0.00;Wind Onshore:17.52;Other:2.59"
490500,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:20.91;Fossil Coal-derived gas:0.51;Fossil Gas:15.41;Fossil Hard coal:37.94;Fossil Oil:0.96;Hydro Pumped Storage:1.81;Hydro Run-of-river and pondage:0.46;Hydro Water Reservoir:0.63;Other renewable:0.28;Solar:0.00;Wind Onshore:17.70;Other:2.64"
491400,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:21.01;Fossil Coal-derived gas:0.51;Fossil Gas:15.25;Fossil Hard coal:38.19;Fossil Oil:0.96;Hydro Pumped Storage:1.82;Hydro Run-of-river and pondage:0.46;Hydro Water Reservoir:0.67;Other renewable:0.28;Solar:0.00;Wind Onshore:17.47;Other:2.62"
492300,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:21.10;Fossil Coal-derived gas:0.51;Fossil Gas:15.35;Fossil Hard coal:38.25;Fossil Oil:0.96;Hydro Pumped Storage:1.82;Hydro Run-of-river and pondage:0.46;Hydro Water Reservoir:0.61;Other renewable:0.28;Solar:0.00;Wind Onshore:17.28;Other:2.62"
493200,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:21.20;Fossil Coal-derived gas:0.51;Fossil Gas:15.50;Fossil Hard coal:37.47;Fossil Oil:0.96;Hydro Pumped Storage:2.37;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.70;Other renewable:0.28;Solar:0.00;Wind Onshore:17.11;Other:2.67"
494100,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:21.09;Fossil Coal-derived gas:0.51;Fossil Gas:15.37;Fossil Hard coal:37.94;Fossil Oil:0.96;Hydro Pumped Storage:2.52;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.57;Other renewable:0.28;Solar:0.00;Wind Onshore:16.86;Other:2.67"
495000,"AS0","energy_mix","Biomass:0.75;Fossil Brown coal/Lignite:21.11;Fossil Coal-derived gas:0.51;Fossil Gas:15.30;Fossil Hard coal:38.57;Fossil Oil:0.96;Hydro Pumped Storage:2.39;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.64;Other renewable:0.28;Solar:0.00;Wind Onshore:16.38;Other:2.64"
495900,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:21.17;Fossil Coal-derived gas:0.52;Fossil Gas:15.33;Fossil Hard coal:38.47;Fossil Oil:0.97;Hydro Pumped Storage:2.41;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.65;Other renewable:0.28;Solar:0.00;Wind Onshore:16.28;Other:2.69"
496800,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:21.31;Fossil Coal-derived gas:0.52;Fossil Gas:15.71;Fossil Hard coal:38.99;Fossil Oil:0.96;Hydro Pumped Storage:1.80;Hydro Run-of-river and pondage:0.40;Hydro Water Reservoir:0.54;Other renewable:0.28;Solar:0.00;Wind Onshore:16.05;Other:2.68"
497700,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:21.59;Fossil Coal-derived gas:0.52;Fossil Gas:15.61;Fossil Hard coal:39.44;Fossil Oil:0.97;Hydro Pumped Storage:1.32;Hydro Run-of-river and pondage:0.39;Hydro Water Reservoir:0.52;Other renewable:0.28;Solar:0.00;Wind Onshore:15.94;Other:2.66"
498600,"AS0","energy_mix","Biomass:0.76;Fossil Brown coal/Lignite:22.04;Fossil Coal-derived gas:0.52;Fossil Gas:15.62;Fossil Hard coal:39.12;Fossil Oil:0.96;Hydro Pumped Storage:1.32;Hydro Run-of-river and pondage:0.40;Hydro Water Reservoir:0.57;Other renewable:0.28;Solar:0.00;Wind Onshore:15.73;Other:2.68"
499500,"AS0","energy_mix","Biomass:0.77;Fossil Brown coal/Lignite:22.60;Fossil Coal-derived gas:0.53;Fossil Gas:15.86;Fossil Hard coal:38.45;Fossil Oil:0.98;Hydro Pumped Storage:1.24;Hydro Run-of-river and pondage:0.40;Hydro Water Reservoir:0.43;Other renewable:0.29;Solar:0.00;Wind Onshore:15.73;Other:2.72"
500400,"AS0","energy_mix","Biomass:0.79;Fossil Brown coal/Lignite:22.57;Fossil Coal-derived gas:0.53;Fossil Gas:16.23;Fossil Hard coal:38.79;Fossil Oil:1.00;Hydro Pumped Storage:0.73;Hydro Run-of-river and pondage:0.33;Hydro Water Reservoir:0.18;Other renewable:0.29;Solar:0.00;Wind Onshore:15.78;Other:2.78"
501300,"AS0","energy_mix","Biomass:0.80;Fossil Brown coal/Lignite:22.49;Fossil Coal-derived gas:0.54;Fossil Gas:16.42;Fossil Hard coal:38.65;Fossil Oil:1.01;Hydro Pumped Storage:0.68;Hydro Run-of-river and pondage:0.33;Hydro Water Reservoir:0.19;Other renewable:0.30;Solar:0.00;Wind Onshore:15.77;Other:2.82"
502200,"AS0","energy_mix","Biomass:0.80;Fossil Brown coal/Lignite:22.66;Fossil Coal-derived gas:0.54;Fossil Gas:16.46;Fossil Hard coal:39.00;Fossil Oil:1.01;Hydro Pumped Storage:0.68;Hydro Run-of-river and pondage:0.33;Hydro Water Reservoir:0.10;Other renewable:0.30;Solar:0.00;Wind Onshore:15.25;Other:2.87"
503100,"AS0","energy_mix","Biomass:0.80;Fossil Brown coal/Lignite:22.69;Fossil Coal-derived gas:0.55;Fossil Gas:16.60;Fossil Hard coal:38.97;Fossil Oil:1.01;Hydro Pumped Storage:0.69;Hydro Run-of-river and pondage:0.33;Hydro Water Reservoir:0.10;Other renewable:0.30;Solar:0.00;Wind Onshore:15.06;Other:2.90"
504000,"AS0","energy_mix","Biomass:0.81;Fossil Brown coal/Lignite:23.06;Fossil Coal-derived gas:0.54;Fossil Gas:16.59;Fossil Hard coal:38.81;Fossil Oil:1.03;Hydro Pumped Storage:0.70;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.09;Other renewable:0.30;Solar:0.00;Wind Onshore:14.87;Other:2.89"
504900,"AS0","energy_mix","Biomass:0.83;Fossil Brown coal/Lignite:22.54;Fossil Coal-derived gas:0.55;Fossil Gas:16.73;Fossil Hard coal:39.52;Fossil Oil:1.04;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.31;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:0.00;Wind Onshore:15.16;Other:2.92"
505800,"AS0","energy_mix","Biomass:0.84;Fossil Brown coal/Lignite:22.40;Fossil Coal-derived gas:0.56;Fossil Gas:16.90;Fossil Hard coal:39.37;Fossil Oil:1.07;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:0.00;Wind Onshore:15.18;Other:2.96"
506700,"AS0","energy_mix","Biomass:0.89;Fossil Brown coal/Lignite:22.91;Fossil Coal-derived gas:0.58;Fossil Gas:17.73;Fossil Hard coal:37.40;Fossil Oil:1.11;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.33;Hydro Water Reservoir:0.10;Other renewable:0.33;Solar:0.00;Wind Onshore:15.53;Other:3.09"
507600,"AS0","energy_mix","Biomass:0.88;Fossil Brown coal/Lignite:22.41;Fossil Coal-derived gas:0.59;Fossil Gas:17.63;Fossil Hard coal:38.36;Fossil Oil:1.11;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.33;Hydro Water Reservoir:0.10;Other renewable:0.33;Solar:0.00;Wind Onshore:15.15;Other:3.11"
508500,"AS0","energy_mix","Biomass:1.20;Fossil Brown coal/Lignite:22.15;Fossil Coal-derived gas:0.60;Fossil Gas:17.62;Fossil Hard coal:37.98;Fossil Oil:1.12;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.34;Hydro Water Reservoir:0.10;Other renewable:0.33;Solar:0.00;Wind Onshore:15.43;Other:3.13"
509400,"AS0","energy_mix","Biomass:1.45;Fossil Brown coal/Lignite:21.52;Fossil Coal-derived gas:0.61;Fossil Gas:17.94;Fossil Hard coal:37.89;Fossil Oil:1.14;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.34;Hydro Water Reservoir:0.10;Other renewable:0.33;Solar:0.00;Wind Onshore:15.52;Other:3.16"
510300,"AS0","energy_mix","Biomass:1.51;Fossil Brown coal/Lignite:20.94;Fossil Coal-derived gas:0.62;Fossil Gas:17.84;Fossil Hard coal:38.78;Fossil Oil:1.15;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.35;Hydro Water Reservoir:0.10;Other renewable:0.34;Solar:0.00;Wind Onshore:15.19;Other:3.18"
511200,"AS0","energy_mix","Biomass:1.56;Fossil Brown coal/Lignite:20.10;Fossil Coal-derived gas:0.64;Fossil Gas:18.25;Fossil Hard coal:38.89;Fossil Oil:1.18;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.36;Hydro Water Reservoir:0.11;Other renewable:0.35;Solar:0.00;Wind Onshore:15.29;Other:3.27"
512100,"AS0","energy_mix","Biomass:1.68;Fossil Brown coal/Lignite:19.88;Fossil Coal-derived gas:0.64;Fossil Gas:18.13;Fossil Hard coal:39.28;Fossil Oil:1.20;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.36;Hydro Water Reservoir:0.11;Other renewable:0.35;Solar:0.00;Wind Onshore:15.06;Other:3.31"
513000,"AS0","energy_mix","Biomass:1.58;Fossil Brown coal/Lignite:20.02;Fossil Coal-derived gas:0.65;Fossil Gas:17.77;Fossil Hard coal:39.32;Fossil Oil:1.21;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.36;Hydro Water Reservoir:0.11;Other renewable:0.36;Solar:0.00;Wind Onshore:15.24;Other:3.38"
513900,"AS0","energy_mix","Biomass:1.72;Fossil Brown coal/Lignite:20.01;Fossil Coal-derived gas:0.66;Fossil Gas:17.73;Fossil Hard coal:38.83;Fossil Oil:1.24;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.11;Other renewable:0.37;Solar:0.00;Wind Onshore:15.46;Other:3.50"
514800,"AS0","energy_mix","Biomass:1.82;Fossil Brown coal/Lignite:17.97;Fossil Coal-derived gas:0.66;Fossil Gas:17.63;Fossil Hard coal:40.76;Fossil Oil:1.27;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.12;Other renewable:0.37;Solar:0.00;Wind Onshore:15.48;Other:3.54"
515700,"AS0","energy_mix","Biomass:2.01;Fossil Brown coal/Lignite:16.35;Fossil Coal-derived gas:0.68;Fossil Gas:18.02;Fossil Hard coal:41.43;Fossil Oil:1.29;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.39;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:15.74;Other:3.59"
516600,"AS0","energy_mix","Biomass:2.11;Fossil Brown coal/Lignite:16.06;Fossil Coal-derived gas:0.69;Fossil Gas:18.76;Fossil Hard coal:41.27;Fossil Oil:1.32;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.40;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:15.30;Other:3.59"
517500,"AS0","energy_mix","Biomass:2.17;Fossil Brown coal/Lignite:16.84;Fossil Coal-derived gas:0.70;Fossil Gas:16.89;Fossil Hard coal:42.17;Fossil Oil:1.32;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.40;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:15.37;Other:3.64"
518400,"AS0","energy_mix","Biomass:2.17;Fossil Brown coal/Lignite:17.05;Fossil Coal-derived gas:0.69;Fossil Gas:16.82;Fossil Hard coal:42.28;Fossil Oil:1.31;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.40;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:15.18;Other:3.60"
519300,"AS0","energy_mix","Biomass:2.20;Fossil Brown coal/Lignite:16.68;Fossil Coal-derived gas:0.70;Fossil Gas:16.97;Fossil Hard coal:42.23;Fossil Oil:1.33;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.40;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:15.33;Other:3.66"
520200,"AS0","energy_mix","Biomass:2.21;Fossil Brown coal/Lignite:16.76;Fossil Coal-derived gas:0.69;Fossil Gas:16.99;Fossil Hard coal:42.38;Fossil Oil:1.33;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.40;Hydro Water Reservoir:0.12;Other renewable:0.38;Solar:0.00;Wind Onshore:15.10;Other:3.64"
521100,"AS0","energy_mix","Biomass:2.28;Fossil Brown coal/Lignite:16.07;Fossil Coal-derived gas:0.71;Fossil Gas:17.22;Fossil Hard coal:42.07;Fossil Oil:1.35;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.12;Other renewable:0.39;Solar:0.00;Wind Onshore:15.70;Other:3.68"
522000,"AS0","energy_mix","Biomass:2.27;Fossil Brown coal/Lignite:15.94;Fossil Coal-derived gas:0.71;Fossil Gas:17.25;Fossil Hard coal:42.14;Fossil Oil:1.34;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.13;Other renewable:0.39;Solar:0.00;Wind Onshore:15.75;Other:3.67"
522900,"AS0","energy_mix","Biomass:2.30;Fossil Brown coal/Lignite:16.02;Fossil Coal-derived gas:0.71;Fossil Gas:17.41;Fossil Hard coal:42.28;Fossil Oil:1.36;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.13;Other renewable:0.39;Solar:0.00;Wind Onshore:15.26;Other:3.73"
523800,"AS0","energy_mix","Biomass:2.29;Fossil Brown coal/Lignite:16.24;Fossil Coal-derived gas:0.72;Fossil Gas:17.46;Fossil Hard coal:42.37;Fossil Oil:1.36;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.13;Other renewable:0.40;Solar:0.00;Wind Onshore:14.88;Other:3.74"
